pais_id,pais,año,mes,ccp_origen,producto_origen,ccp_destino,producto_destino,uni_med_id,uni_med,cantidad_por_millon
32,Argentina,1994,10,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,67.43
32,Argentina,2007,5,2211,Leche cruda,2211,Leche informal,l,Litros,67.47
32,Argentina,2003,6,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,67.49
32,Argentina,2001,1,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,67.5
32,Argentina,1989,7,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,67.61
32,Argentina,2000,10,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,67.64
32,Argentina,2001,11,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,67.81
32,Argentina,2000,5,2211,Leche cruda,22110,Leche esterilizada,l,Litros,67.9
32,Argentina,1991,11,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,68.12
32,Argentina,1993,9,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,68.24
32,Argentina,1990,3,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,68.39
32,Argentina,2002,1,2211,Leche cruda,22241,Manteca,l,Litros,68.42
32,Argentina,1989,5,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,68.49
32,Argentina,2007,2,2211,Leche cruda,22241,Manteca,l,Litros,68.54
32,Argentina,1989,1,2211,Leche cruda,22241,Manteca,l,Litros,68.55
32,Argentina,2001,8,2211,Leche cruda,22241,Manteca,l,Litros,68.56
32,Argentina,1989,1,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,68.69
32,Argentina,2007,7,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,68.7
32,Argentina,2001,5,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,68.83
32,Argentina,2002,1,2211,Leche cruda,22110,Leche esterilizada,l,Litros,69
32,Argentina,2007,8,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,69.1
32,Argentina,2002,2,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,69.11
32,Argentina,2000,6,2211,Leche cruda,22110,Leche esterilizada,l,Litros,69.21
32,Argentina,2007,5,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,69.26
32,Argentina,1998,11,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,69.36
32,Argentina,1997,4,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,69.5
32,Argentina,1990,6,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,69.82
32,Argentina,1994,9,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,69.89
32,Argentina,1998,12,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,69.91
32,Argentina,1998,10,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,69.96
32,Argentina,1989,6,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,69.98
32,Argentina,1995,8,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,70.09
32,Argentina,2001,6,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,70.13
32,Argentina,1989,7,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,70.52
32,Argentina,1998,7,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,70.55
32,Argentina,1990,11,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,70.65
32,Argentina,2000,1,2211,Leche cruda,22110,Leche esterilizada,l,Litros,70.65
32,Argentina,1994,8,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,70.66
32,Argentina,2002,3,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,70.79
32,Argentina,2003,1,2211,Leche cruda,22241,Manteca,l,Litros,70.89
32,Argentina,2001,1,2211,Leche cruda,22110,Leche esterilizada,l,Litros,71
32,Argentina,2006,2,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,71.1
32,Argentina,2004,11,2211,Leche cruda,22241,Manteca,l,Litros,71.3
32,Argentina,2005,5,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,71.32
32,Argentina,1993,12,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,71.37
32,Argentina,1989,4,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,71.7
32,Argentina,1998,8,2211,Leche cruda,22241,Manteca,l,Litros,71.7
32,Argentina,1997,6,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,71.73
32,Argentina,1989,5,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,71.78
32,Argentina,2006,7,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,71.95
32,Argentina,2000,12,2211,Leche cruda,22241,Manteca,l,Litros,72.05
32,Argentina,1995,1,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,72.06
32,Argentina,2000,7,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,72.08
32,Argentina,2001,1,2211,Leche cruda,22241,Manteca,l,Litros,72.12
32,Argentina,2003,10,2211,Leche cruda,22241,Manteca,l,Litros,72.16
32,Argentina,2002,1,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,72.2
32,Argentina,1992,12,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,72.25
32,Argentina,2003,5,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,72.27
32,Argentina,2007,9,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,72.37
32,Argentina,1993,10,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,72.38
32,Argentina,1989,7,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,72.49
32,Argentina,1992,11,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,72.53
32,Argentina,2004,10,2211,Leche cruda,22241,Manteca,l,Litros,72.7
32,Argentina,1994,12,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,72.72
32,Argentina,1992,12,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,72.75
32,Argentina,1993,11,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,72.85
32,Argentina,2000,1,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,72.94
32,Argentina,1990,2,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,73
32,Argentina,1993,10,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,73.02
32,Argentina,1991,12,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,73.12
32,Argentina,2003,4,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,73.26
32,Argentina,2001,2,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,73.28
32,Argentina,1989,6,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,73.35
32,Argentina,2002,4,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,73.54
32,Argentina,2001,12,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,73.71
32,Argentina,1991,7,2211,Leche cruda,22241,Manteca,l,Litros,73.76
32,Argentina,1991,2,2211,Leche cruda,22241,Manteca,l,Litros,73.77
32,Argentina,2005,6,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,73.8
32,Argentina,2001,9,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,73.81
32,Argentina,2001,5,2211,Leche cruda,22110,Leche esterilizada,l,Litros,74.06
32,Argentina,1997,11,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,74.07
32,Argentina,2002,2,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,74.11
32,Argentina,2003,8,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,74.11
32,Argentina,2001,4,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,74.18
32,Argentina,2007,1,2211,Leche cruda,22241,Manteca,l,Litros,74.21
32,Argentina,2006,3,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,74.24
32,Argentina,1990,7,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,74.25
32,Argentina,2002,3,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,74.29
32,Argentina,1997,12,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,74.4
32,Argentina,2000,12,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,74.44
32,Argentina,2000,2,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,74.46
32,Argentina,2003,2,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,74.46
32,Argentina,2000,1,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,74.62
32,Argentina,1999,11,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,74.66
32,Argentina,2001,5,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,74.76
32,Argentina,1997,1,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,74.89
32,Argentina,1989,11,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,74.9
32,Argentina,2002,12,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,75.11
32,Argentina,2000,11,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,75.16
32,Argentina,2000,11,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,75.2
32,Argentina,2001,4,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,75.24
32,Argentina,1998,1,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,75.28
32,Argentina,1989,2,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,75.34
32,Argentina,2006,6,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,75.36
32,Argentina,2001,1,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,75.39
32,Argentina,2005,8,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,75.55
32,Argentina,1990,2,2211,Leche cruda,22241,Manteca,l,Litros,75.66
32,Argentina,1989,1,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,75.68
32,Argentina,2002,9,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,75.77
32,Argentina,1992,1,2211,Leche cruda,22241,Manteca,l,Litros,75.78
32,Argentina,2001,7,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,75.79
32,Argentina,1999,12,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,75.81
32,Argentina,1994,9,2211,Leche cruda,22241,Manteca,l,Litros,75.82
32,Argentina,1993,11,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,75.87
32,Argentina,2007,11,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,76.01
32,Argentina,1996,4,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,76.05
32,Argentina,2001,9,2211,Leche cruda,22241,Manteca,l,Litros,76.11
32,Argentina,2002,5,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,76.2
32,Argentina,1994,1,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,76.49
32,Argentina,1991,12,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,76.6
32,Argentina,1999,9,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,76.62
32,Argentina,1997,10,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,76.64
32,Argentina,1989,2,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,76.67
32,Argentina,1999,12,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,76.76
32,Argentina,2002,4,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,76.88
32,Argentina,1991,2,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,77.01
32,Argentina,1999,2,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,77.06
32,Argentina,1991,6,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,77.2
32,Argentina,1994,8,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,77.24
32,Argentina,2007,10,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,77.5
32,Argentina,2000,8,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,77.56
32,Argentina,1989,9,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,77.68
32,Argentina,1994,10,2211,Leche cruda,22241,Manteca,l,Litros,78.11
32,Argentina,1999,1,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,78.13
32,Argentina,2000,12,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,78.13
32,Argentina,2005,7,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,78.13
32,Argentina,1998,1,2211,Leche cruda,22241,Manteca,l,Litros,78.14
32,Argentina,1991,2,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,78.22
32,Argentina,1995,8,2211,Leche cruda,22241,Manteca,l,Litros,78.29
32,Argentina,1990,3,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,78.43
32,Argentina,1995,2,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,78.46
32,Argentina,1996,8,2211,Leche cruda,22241,Manteca,l,Litros,78.46
32,Argentina,2003,3,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,78.56
32,Argentina,2000,4,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,78.57
32,Argentina,1999,11,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,78.68
32,Argentina,1989,12,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,78.71
32,Argentina,2000,9,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,78.77
32,Argentina,1991,11,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,78.78
32,Argentina,1991,5,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,78.79
32,Argentina,2001,7,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,78.82
32,Argentina,2003,9,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,78.82
32,Argentina,1999,5,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,78.88
32,Argentina,2001,11,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,78.89
32,Argentina,1999,1,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,78.99
32,Argentina,1998,9,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,79.01
32,Argentina,1990,4,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,79.04
32,Argentina,1989,2,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,79.11
32,Argentina,2000,10,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,79.13
32,Argentina,2004,9,2211,Leche cruda,22212,Leche en polvo descremada,l,Litros,79.2
32,Argentina,2000,11,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,79.3
32,Argentina,1990,1,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,79.41
32,Argentina,2003,1,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,79.43
32,Argentina,1989,9,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,79.45
32,Argentina,2002,6,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,79.48
32,Argentina,1990,4,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,79.51
32,Argentina,1995,9,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,79.59
32,Argentina,1991,1,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,79.61
32,Argentina,1989,9,2211,Leche cruda,22241,Manteca,l,Litros,79.62
32,Argentina,1996,11,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,79.78
32,Argentina,1990,1,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,79.82
32,Argentina,2005,9,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,79.83
32,Argentina,2001,10,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,79.96
32,Argentina,2001,10,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,80.09
32,Argentina,2003,11,2211,Leche cruda,22241,Manteca,l,Litros,80.11
32,Argentina,1994,1,2211,Leche cruda,22241,Manteca,l,Litros,80.15
32,Argentina,2001,3,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,80.16
32,Argentina,2000,5,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,80.42
32,Argentina,2000,7,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,80.43
32,Argentina,1989,10,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,80.5
32,Argentina,2002,11,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,80.52
32,Argentina,1990,10,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,80.59
32,Argentina,2000,6,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,80.61
32,Argentina,2001,9,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,80.64
32,Argentina,2001,8,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,80.73
32,Argentina,1999,10,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,80.98
32,Argentina,2005,11,2211,Leche cruda,22241,Manteca,l,Litros,81.14
32,Argentina,1989,5,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,81.17
32,Argentina,1990,5,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,81.22
32,Argentina,1997,5,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,81.22
32,Argentina,1999,12,2211,Leche cruda,22241,Manteca,l,Litros,81.22
32,Argentina,2002,10,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,81.24
32,Argentina,1999,4,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,81.28
32,Argentina,1989,8,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,81.41
32,Argentina,2005,11,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,81.44
32,Argentina,2000,8,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,81.55
32,Argentina,1990,9,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,81.73
32,Argentina,1997,9,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,81.75
32,Argentina,2007,12,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,81.82
32,Argentina,1997,9,2211,Leche cruda,22241,Manteca,l,Litros,81.87
32,Argentina,1990,8,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,81.95
32,Argentina,1990,2,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,82.01
32,Argentina,1990,12,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,82.11
32,Argentina,2007,6,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,82.14
32,Argentina,1998,9,2211,Leche cruda,22241,Manteca,l,Litros,82.15
32,Argentina,1993,10,2211,Leche cruda,22241,Manteca,l,Litros,82.32
32,Argentina,2003,2,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,82.33
32,Argentina,1991,8,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,82.34
32,Argentina,1994,12,2211,Leche cruda,22241,Manteca,l,Litros,82.38
32,Argentina,1994,6,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,82.45
32,Argentina,2006,5,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,82.6
32,Argentina,2000,3,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,82.61
32,Argentina,2001,8,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,82.65
32,Argentina,2003,10,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,82.72
32,Argentina,1999,6,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,82.79
32,Argentina,2000,1,2211,Leche cruda,22241,Manteca,l,Litros,82.82
32,Argentina,1999,8,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,82.83
32,Argentina,1995,2,2211,Leche cruda,22241,Manteca,l,Litros,83
32,Argentina,1992,10,2211,Leche cruda,22241,Manteca,l,Litros,83.02
32,Argentina,1991,4,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,83.05
32,Argentina,1990,12,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,83.33
32,Argentina,1989,4,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,83.34
32,Argentina,1989,4,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,83.36
32,Argentina,1999,7,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,83.37
32,Argentina,1989,11,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,83.5
32,Argentina,2003,4,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,83.53
32,Argentina,1998,2,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,83.58
32,Argentina,1991,1,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,83.61
32,Argentina,1992,12,2211,Leche cruda,22241,Manteca,l,Litros,83.63
32,Argentina,1990,5,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,83.68
32,Argentina,1993,12,2211,Leche cruda,22241,Manteca,l,Litros,83.71
32,Argentina,2001,11,2211,Leche cruda,22241,Manteca,l,Litros,83.78
32,Argentina,1990,11,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,83.79
32,Argentina,1996,4,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,83.82
32,Argentina,2007,3,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,83.83
32,Argentina,2001,6,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,83.86
32,Argentina,2004,8,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,84.09
32,Argentina,1993,12,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,84.13
32,Argentina,2006,9,2211,Leche cruda,22241,Manteca,l,Litros,84.35
32,Argentina,1996,10,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,84.46
32,Argentina,2004,2,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,84.47
32,Argentina,1990,1,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,84.53
32,Argentina,2000,10,2211,Leche cruda,22241,Manteca,l,Litros,84.56
32,Argentina,1989,1,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,84.62
32,Argentina,1998,12,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,84.78
32,Argentina,2002,5,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,84.82
32,Argentina,1990,6,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,84.85
32,Argentina,2003,11,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,84.87
32,Argentina,1992,8,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,84.96
32,Argentina,1995,9,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,84.97
32,Argentina,2003,7,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,84.97
32,Argentina,1989,9,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,85.03
32,Argentina,1991,9,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,85.04
32,Argentina,1994,1,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,85.09
32,Argentina,1991,6,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,85.13
32,Argentina,1996,1,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,85.22
32,Argentina,2005,12,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,85.28
32,Argentina,1991,7,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,85.35
32,Argentina,1989,8,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,85.4
32,Argentina,1994,11,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,85.48
32,Argentina,1992,7,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,85.64
32,Argentina,2004,9,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,85.65
32,Argentina,1996,12,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,85.78
32,Argentina,1995,9,2211,Leche cruda,22241,Manteca,l,Litros,85.87
32,Argentina,1995,5,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,85.92
32,Argentina,1990,10,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,85.95
32,Argentina,1995,4,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,85.95
32,Argentina,1998,11,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,85.99
32,Argentina,1990,11,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,86
32,Argentina,1990,7,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,86.03
32,Argentina,1997,8,2211,Leche cruda,22241,Manteca,l,Litros,86.03
32,Argentina,2007,9,2211,Leche cruda,22241,Manteca,l,Litros,86.12
32,Argentina,2004,1,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,86.16
32,Argentina,1999,10,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,86.18
32,Argentina,2002,11,2211,Leche cruda,22241,Manteca,l,Litros,86.21
32,Argentina,2002,8,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,86.27
32,Argentina,1995,1,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,86.38
32,Argentina,1999,8,2211,Leche cruda,22241,Manteca,l,Litros,86.43
32,Argentina,2003,5,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,86.44
32,Argentina,1994,9,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,86.46
32,Argentina,1991,3,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,86.47
32,Argentina,1990,10,2211,Leche cruda,22251,Quesos de alta humedad (pasta blanda),l,Litros,86.49
32,Argentina,2000,4,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,86.58
32,Argentina,1999,8,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,86.59
32,Argentina,2004,5,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,86.59
32,Argentina,2003,6,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,86.77
32,Argentina,2001,3,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,86.8
32,Argentina,1989,7,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,86.81
32,Argentina,1999,1,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,86.94
32,Argentina,2003,8,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,86.94
32,Argentina,2007,10,2211,Leche cruda,22241,Manteca,l,Litros,86.96
32,Argentina,1997,3,2211,Leche cruda,22211,Leche en polvo entera ,l,Litros,87.02
32,Argentina,1990,11,2211,Leche cruda,22241,Manteca,l,Litros,87.1
32,Argentina,2004,6,2211,Leche cruda,22251,Quesos de mediana humedad (pasta semidura),l,Litros,87.17
32,Argentina,1999,9,2211,Leche cruda,22251,Quesos de baja humedad (pasta dura),l,Litros,87.47
32,Argentina,1991,12,2211,Leche cruda,22110,Leche pasteurizada,l,Litros,87.49
